judul,kategori,source,date
"Ditanya Soal Kans Ganjar Jadi Capres PDI-P, Hasto: Tunggu Ibu Megawati ",Nasional,kompas.com,"09/01/2023, 22:54 WIB"
"Sopir Truk Tinja Buang Limbah di Depan Halte Dukuh Atas, Izin Perusahaan Terancam Dicabut",Megapolitan,kompas.com,"09/01/2023, 22:50 WIB"
"Tabrak Sepeda Motor hingga Pengemudi Tewas, Sopir Bus Tayo Diamankan Polisi ",Megapolitan,kompas.com,"09/01/2023, 22:42 WIB"
"Jika Koalisi Perubahan Gagal Terbentuk, Pilpres 2024 Diprediksi Hanya Diikuti ""All Jokowi’s Men""",Nasional,kompas.com,"09/01/2023, 22:37 WIB"
Pengendara Sepeda yang Berselisih dengan Polantas di Gatot Subroto Gowes di Luar Jalur,Megapolitan,kompas.com,"09/01/2023, 22:34 WIB"
"Diputus Besok, KPK Optimis Praperadilan Gazalba Saleh Ditolak PN Jaksel",Nasional,kompas.com,"09/01/2023, 22:29 WIB"
Jokowi Bagi-bagi Sepeda ke Santri hingga Anggota Banser Saat Acara Festival Tradisi Islam Nusantara,Nasional,kompas.com,"09/01/2023, 22:25 WIB"
"Ditangkap di Tepi Sungai, Dua Pria di Sawangan Mengaku Sedang Berdoa dan Tentukan Target Pencurian",Megapolitan,kompas.com,"09/01/2023, 22:22 WIB"
"Viral, Video Penumpang Mengeluh Tak Boleh Pakai Area ""Free Charging"" di Bandara Soekarno Hatta",Megapolitan,kompas.com,"09/01/2023, 22:14 WIB"
Dewas Nyatakan Firli Tak Langgar Etik soal Himne KPK Ciptaan Istrinya,Nasional,kompas.com,"09/01/2023, 22:08 WIB"
"Ditangkap Tim Patroli, Dua Pria di Sawangan Sembunyikan Mata Kunci Modifikasi dalam Sepatu",Megapolitan,kompas.com,"09/01/2023, 22:00 WIB"
Jokowi Ajak Umat Islam Jaga dan Lestarikan Kebudayaan Nusantara,Nasional,kompas.com,"09/01/2023, 21:55 WIB"
"Lukas Enembe Pakai Kursi Roda, Ini Penjelasan KPK dan RSPAD",Nasional,kompas.com,"11/01/2023, 23:05 WIB"
"Lukas Enembe Sulit Bicara, KPK Akan Gunakan Ahli Bahasa hingga Isyarat Saat Pemeriksaan",Nasional,kompas.com,"11/01/2023, 22:54 WIB"
Raker Komisi II-KPU Sepakati Dapil DPR dan DPRD Provinsi Tak Berubah pada Pemilu 2024,Nasional,kompas.com,"11/01/2023, 22:33 WIB"
Ketua KPK Yakin Dokter dan Faskes di Indonesia Mampu Tangani Penyakit Lukas Enembe,Nasional,kompas.com,"11/01/2023, 22:28 WIB"
Satpam Pergoki Aksi Dua Pencuri Spesialis Congkel Mesin ATM di Kota Tua,Megapolitan,kompas.com,"11/01/2023, 22:08 WIB"
"KPK Sita Emas Batangan hingga Kendaraan Mewah Senilai Rp 4,5 Miliar dalam Perkara Lukas Enembe",Nasional,kompas.com,"11/01/2023, 22:02 WIB"
"BERITA FOTO: Ditahan KPK, Lukas Enembe ''Pamer'' Tangan Diborgol",Nasional,kompas.com,"11/01/2023, 21:57 WIB"
BERITA FOTO: Gubernur Papua Lukas Enembe Diduga Terima Gratifikasi Rp 10 Miliar,Nasional,kompas.com,"11/01/2023, 21:48 WIB"
"Terlibat Tawuran, Seorang Pelajar di Tangerang Luka-luka Telinga hingga Tangannya",Megapolitan,kompas.com,"11/01/2023, 21:46 WIB"
BERITA FOTO: KPK Resmi Tahan Gubernur Papua Lukas Enembe,Nasional,kompas.com,"11/01/2023, 21:39 WIB"
