judul,kategori,source,date
Cha Jun Ho dan Son Dong Pyo X1 Ajak ONE IT Saling Dukung,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/10
"Didakwa 7 Tuduhan, Kejaksaan Minta Surat Penahanan Seungri",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/10
Patung Lilin Meghan dan Harry di Museum Tussauds Dipindah,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/10
"David Bowie, Indonesia, dan Wasiat Tabur Abu Kremasi di Bali",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/10
Ratu Sempat Minta Harry-Meghan Markle Tak Umumkan Mundur,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/10
"Tuduh Iklan BTS Tokopedia Berkonten LGBT, Laksi Diserbu ARMY",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/10
Red Hot Chili Peppers Garap Album Baru bareng John Frusciante,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/10
Mina TWICE Bakal Hadiri Acara Jumpa Fan di Jepang,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/10
Jennie Tak Sangka Fan Bersemangat Sambut BLACKPINK,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/14
BLINK Berharap BLACKPINK Bawa Lagu Hit Saat Jumpa Fan,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/14
VIDEO: Ratu Elizabeth II Dukung Keputusan Harry-Meghan,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/14
Live Streaming Jumpa Fan BLACKPINK di Jakarta,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/14
Margot Robbie Baru Paham Pelecehan Seksual dari Bombshell,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/13
BLACKPINK Siap Sapa Penggemar di Jakarta Sore Ini,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/14
Ratu Inggris Nyatakan Dukung Keinginan Mundur Harry-Meghan,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/14
SM Bantah Chen EXO Telah Menikah dan Rumor Hamil 7 Bulan,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/14
